,0
separation,0
frivolous,0
laughingstock,0
borders,2
feign,0
sendeth,1
penetrable,0
disgraced,0
steadies,0
equivalent,0
ministry,0
begged,0
enlighteneth,0
thence,0
ceaselessly,0
crouch,0
driver,0
full,4
ants,1
affirmations,0
discomfort,0
joining,0
flax,1
intuitional,0
perverteth,2
club,1
causes,2
grape,0
embodying,0
sinews,0
needles,0
knows,0
nowhere,0
houses,2
basin,0
employment,0
expedient,0
omen,0
flushes,0
naming,0
murders,0
temperate,0
morsel,1
spirit,12
diviner,1
magnified,0
brimful,0
base,0
flash,0
knowers,0
artificers,0
root,2
whirlwinds,0
laden,0
disciples,0
referred,0
channel,0
food,4
accrue,0
schismatical,0
ago,0
burn,1
equanimous,0
purpose,1
pratyagatman,0
whilst,0
goal,0
theory,0
departs,0
fleetness,0
compare,0
opposition,0
distress,6
incensed,1
getteth,2
sansara,0
thrust,0
merely,0
advantage,0
worship,0
forgeth,0
wilful,0
pentapolis,0
vigour,0
churlishness,0
interior,0
contradistinction,0
honours,0
sureties,1
cattle,1
temporary,0
murder,0
condition,0
concerned,0
marbles,0
chosen,0
upanishads,0
creatures,0
live,4
naturalist,0
tabernacles,1
sully,0
definite,0
measure,0
position,0
hot,2
practice,0
doings,0
explain,0
farreaching,0
attribute,0
minutest,0
unwinding,0
naves,0
longlived,0
urinating,0
shalt,28
earnest,0
electrons,0
nights,0
cheerful,1
contemplation,0
obtained,0
net,2
bound,3
herb,0
brahmana,0
thou,93
savatthi,0
torrent,0
coordinated,0
blood,7
spacious,0
perverse,15
admonish,0
simpler,0
complete,0
wrestled,0
bashfulness,0
dares,0
manifested,0
assemblies,0
holocaust,0
awakes,0
wronging,0
counts,0
manifold,0
emblem,0
meddle,1
continent,0
submit,0
excessive,0
moving,0
surely,1
nest,2
extremes,0
nostrils,0
analysis,0
delighteth,1
blamed,0
wave,0
accused,0
palate,0
amended,0
cessation,0
complaint,0
lending,0
allknowing,0
lift,1
inclining,0
briefly,0
nexus,0
thing,11
assuredly,0
gait,0
meddleth,1
lifespan,0
tilleth,2
accustoming,0
bowels,4
wordsworth,0
correction,4
conquers,0
notices,0
searched,0
lovedst,0
loud,1
reacheth,0
greed,0
swords,2
meddling,1
sutras,0
angelic,0
entreaty,0
semblance,0
materialistic,0
concurring,0
retailer,0
feces,0
lovest,0
classified,0
prayest,0
arrogancy,0
thinly,0
deserveth,0
unwearying,0
pleasures,0
remembers,0
orderly,0
sustained,0
knoweth,7
doom,0
total,0
rewards,0
subtlest,0
err,2
vantage,0
dealer,1
reflecting,0
bud,0
mourn,2
negligence,0
egyptians,0
renowned,0
ceased,0
retract,1
reckoned,0
emotions,0
neglecteth,2
maintaineth,1
placed,0
ensnared,1
spiritually,0
solution,0
kinds,0
jivas,0
tonguesphere,0
beautified,0
parting,0
quality,0
fulfilment,0
moves,0
showers,0
nine,0
troubleth,2
nutriments,0
mingling,0
resemblances,0
train,0
examine,0
niggardliness,0
gain,2
byword,0
secondary,0
perish,8
stage,0
luminous,0
waged,0
attention,0
shrine,0
spent,1
procedure,0
stressfulness,0
ancients,0
contemplatives,0
confoundeth,1
centres,0
unanimous,0
eloquent,1
commentator,0
becoming,0
uneasy,0
stability,0
elegantlooking,0
shin,0
divinity,0
major,0
sakes,0
beating,0
region,0
mitigated,0
impudence,0
worldview,0
divines,0
blossoms,1
qualities,0
removeth,0
ferreted,0
centre,0
revealer,0
creates,0
denoting,0
perceive,0
contemplative,0
for,0
undivided,0
coins,0
birds,1
smallest,0
dart,1
possessed,1
inclines,0
thinks,0
everlasting,1
side,1
beholds,0
temper,0
plant,0
overturned,0
beds,1
physician,0
remnant,0
forward,1
candy,0
rapines,0
hinges,1
remote,0
teachings,0
distance,0
wronged,0
realized,0
gautama,0
draweth,1
mayest,0
seldom,0
unmanageable,0
simile,0
posts,1
real,0
snorteth,1
faster,0
mockery,0
inculcate,0
hides,0
vessels,0
anteroom,0
carrying,0
hired,0
blissful,0
procure,0
vanquishes,0
objects,0
kinsman,1
fivefold,0
mahat,0
mitre,0
kindly,0
insist,0
sent,5
fourfold,0
onepointedness,0
sudden,2
forecasteth,0
mortal,1
petition,0
named,0
disclose,0
observer,0
fourth,4
chooseth,0
trembled,0
onias,0
bethhoron,0
rest,5
book,0
paradoxical,0
betweenthetwo,0
calculates,0
good,46
kindleth,0
visit,0
purged,1
voices,0
supremacy,0
upholds,0
encompassed,0
oath,1
coat,0
grain,0
kids,1
sackcloth,0
likeness,0
reproducing,0
christ,0
tyranny,0
injustices,0
flight,0
overwhelmeth,0
method,0
devised,0
actings,0
spark,0
feed,0
unthankful,0
much,12
property,0
altar,0
changeable,0
drinking,1
risen,1
sky,1
original,0
persecutors,0
hide,5
tendons,0
earring,1
famine,2
israelites,0
supporting,0
irreverence,0
accusation,0
downward,0
nearer,0
needy,5
bitterest,0
styled,0
renew,0
priestly,0
clothe,0
flit,0
oilofthejoints,0
solace,0
dye,0
frogs,0
tookest,0
mouth,51
grindeth,1
fleshless,0
child,4
lifework,0
conditions,0
shamefaced,0
avyaktam,0
pay,0
horses,0
variations,0
day,16
accord,0
undecaying,0
merciless,0
belieth,0
unholiness,0
vapours,0
painpain,0
protested,0
speaking,1
sparks,0
allencircling,0
deluded,0
rivalry,0
crouching,0
stayed,0
strangers,5
turns,0
someone,0
raising,0
paschal,0
whole,1
showed,0
chief,1
delicately,1
universal,0
soullife,0
sacred,0
dissembler,1
mansions,0
samadhi,0
facet,0
sacrificeth,0
virgin,0
livid,0
buds,0
renown,0
rude,0
unites,0
gen,0
naught,2
lack,0
sanctification,0
fire,9
double,4
unfit,0
stumble,3
ignoble,0
devising,0
resolve,0
sinlessness,0
justify,0
wellguarded,0
dwellest,0
unpretentious,0
unhampered,0
stirred,2
sinful,0
body,1
robe,0
outermost,0
fruitless,0
siva,0
slanderous,0
proceeding,0
tastes,0
tempest,2
chain,1
beantiful,1
leaves,0
clods,0
reason,0
apprentice,0
sincerely,2
tokens,0
suddenly,3
implies,0
deceive,3
contend,2
white,0
breadth,0
daytime,0
thrown,0
senators,1
mischiefs,1
expressing,0
pocket,0
tradition,0
blindeth,0
sometimes,0
times,5
arrayed,0
ravens,1
blindness,0
denying,0
nations,1
firesacrifice,0
simply,0
presented,0
dependence,0
meditations,0
cheereth,0
borderer,0
birthless,0
preferably,0
laws,0
penetrative,0
relative,0
plagues,0
vanquished,0
testimony,0
effected,0
letter,0
offendicula,0
frames,0
meditating,0
wicked,92
instance,0
deva,0
covetousness,1
piece,0
third,0
consecrated,0
potency,0
renewal,0
stick,0
mightily,0
harmony,0
conferring,0
nonexistence,0
consoling,0
elude,0
patanjali,0
godvision,0
breathing,0
suppresseth,1
ancestor,0
nosesphere,0
boast,1
surface,0
chanted,0
composed,0
permeates,0
judge,2
choice,2
brahmacharya,0
obituaries,0
riotous,0
misfortune,0
unpervaded,0
dispersed,0
darkness,2
rebellious,0
swiftness,0
morning,2
showing,0
indigo,0
mindborn,0
avidya,0
vineyards,0
enlarged,0
belief,0
angels,0
ant,1
attended,0
congregation,1
rule,5
characteristics,0
values,0
spontaneous,0
simon,0
sends,0
accumulation,0
force,0
emancipation,0
pitcher,0
determinative,0
baneful,0
fighting,0
fathers,3
frame,0
reneweth,0
desirer,0
disregard,0
undertakes,0
olden,0
naturalists,0
clingingsustenance,0
vermilion,0
shorten,0
preoccupation,0
clay,0
dry,0
imprisoned,0
aloud,1
entangles,0
irons,0
merchandise,1
vayu,0
reproved,2
nets,0
clemency,4
sick,0
frequent,0
offereth,0
hearts,4
streets,4
composition,0
petty,0
affairs,0
grace,12
bondages,0
drunken,0
snake,1
crystal,0
converted,0
despised,3
earcontact,0
considering,0
yoke,0
plans,0
rabbit,1
shock,0
ancient,1
moved,2
effective,0
waning,0
abhorred,0
fulfil,1
potent,0
regular,0
countervail,0
therewith,2
shooteth,1
eaters,0
unfaithfulness,0
counteth,0
destructible,0
beats,0
armour,0
casting,0
offended,0
creatively,0
amends,1
remnants,0
prodigies,0
humiliation,1
increases,0
pierces,0
pestle,1
unestablished,0
devour,2
success,0
desireth,2
maidservants,0
balance,2
refresh,1
darwin,0
craft,0
flames,0
sensuality,0
worshipful,0
assert,0
courageously,0
swaddling,0
still,1
intent,0
suffereth,1
composure,0
friendly,1
madness,0
empty,1
abidingplace,0
smith,0
fit,0
agreement,0
arms,1
fish,0
instructeth,0
migration,0
bray,1
possessors,1
reflections,0
said,7
arm,1
grasping,0
savoring,0
depth,0
ear,10
shepherd,0
clans,0
crib,1
moderate,0
wore,0
bath,0
term,0
sensual,0
bathman,0
hating,0
justice,25
healed,1
saw,1
extending,0
swearing,0
repaired,1
wearing,0
reaps,0
diligence,0
storax,0
repeateth,2
pessimism,0
indulgence,0
disposest,0
today,0
austerities,0
concentrated,0
surname,0
sword,3
infamy,0
fatherless,1
prophets,0
saviour,0
claims,0
lion,7
valiant,4
diverse,3
rudiments,0
suspected,0
timeliness,0
standing,1
sold,1
learned,3
season,0
lifeincreasing,0
confirmed,1
aright,0
attracts,0
unknown,0
wandereth,1
plies,0
strategy,0
mothers,0
wrath,6
preeminence,0
notes,0
craving,0
commentators,0
provideth,2
adversaries,0
members,0
we,0
quenching,0
provoketh,4
wounded,1
rejects,0
stroke,0
believeth,2
overfloweth,1
stupid,0
touchless,0
steadfastness,0
rhinoceros,0
seconds,0
interpreter,1
bringing,0
aloof,0
confounded,1
minister,0
school,0
destroyeth,0
rottenness,2
vibration,0
instructions,0
creature,0
complain,0
manifestly,0
precept,0
horrified,0
partings,0
bedding,0
echo,0
proceed,0
o,0
size,0
jesus,0
assent,0
unable,0
longs,0
graven,0
control,0
desiring,0
shine,1
axle,0
translated,0
fugitives,0
generally,0
threeand,0
safety,3
aimed,0
forgetfulness,0
passages,0
correcting,0
joyfully,0
form,0
anytime,0
indigence,1
jerusalem,0
escapeth,0
dragon,0
forsake,9
detail,0
withdraw,2
fixedly,0
series,0
incontinence,0
either,0
obdurate,0
rests,0
unholy,0
classify,0
hears,0
penetrated,0
erect,0
bread,13
assumption,0
advantageous,0
merciful,4
poisonous,0
neck,3
perfected,0
officers,0
coarising,0
prevailed,0
appointed,0
vaunts,0
lessening,0
overtake,0
regions,0
commence,0
beholder,0
dread,3
renounced,0
alms,0
running,0
challenge,0
egotism,0
intermeddle,2
plain,0
unhappy,1
nonaction,0
eloquence,0
profitable,0
runnest,1
neer,0
creative,0
forest,0
hypocrisy,0
means,0
circuit,0
environment,0
exiled,0
prophecy,1
wins,0
contention,1
aboundeth,0
brightness,0
redlotus,0
nettles,1
restoreth,0
happy,0
eschew,0
hedge,1
chaseth,1
occultism,0
bracelet,0
superseded,0
fools,20
wills,0
affection,0
robbers,0
selective,0
twelve,0
dominance,0
hunger,2
coats,0
defile,0
lots,1
misconduct,0
limbo,0
two,3
mindpictures,0
shoot,0
henoch,0
settled,0
apace,0
change,0
follow,4
irregular,0
mitigate,0
requirements,0
suggestion,0
accomplished,1
mourners,0
contribution,0
stammering,0
sifteth,0
somewhat,0
amenable,0
rearing,0
town,0
auddalaki,0
scrupulous,0
stores,0
wormwood,1
notably,0
resembling,0
elegance,0
eternally,0
brought,3
expanded,0
endowed,0
administer,0
hindrance,0
observeth,1
roofed,0
obtainable,0
produced,0
alert,0
lifeforce,0
dissonant,0
xi,0
lusts,0
indifference,0
divers,0
magical,0
ardent,0
guarding,1
delighted,5
fitness,0
drown,0
blindly,0
hateth,7
idealists,0
precisely,0
listened,0
hereafter,0
asserts,0
slumber,3
confining,0
wonders,0
discover,1
wood,3
issueth,1
linen,2
realised,0
everpure,0
hind,1
opposing,0
unreleased,0
might,1
rehearse,0
maker,3
doctor,0
whither,0
insipid,0
bloweth,1
arouse,0
goods,2
tortured,0
apart,0
guile,0
unquestioning,0
festering,0
messenger,3
entertain,0
rejoiceth,5
externally,0
wall,2
inquisitive,0
discovered,0
believes,0
sounds,0
strong,10
ibid,0
vomiter,1
proper,0
aspects,0
accidents,0
interplay,0
finer,0
miraculous,0
boundless,0
praiseth,1
unloose,0
passion,0
beggary,2
sections,0
walking,1
bewildered,0
sinner,3
birth,0
cleanness,1
jaw,1
thinking,0
distinguishes,0
stain,0
clothing,3
become,3
who,0
tarry,0
count,0
briars,0
pilgrimage,0
duties,0
meanings,0
fruit,12
east,0
quiver,0
measuring,0
orbit,0
brother,7
close,1
nonbecoming,0
acknowledge,0
cloak,0
lighting,0
infamous,3
long,4
thee,59
graves,0
merge,0
disorderly,0
ignorances,0
hoarse,0
acquires,0
feast,1
joylessness,0
pretty,0
agrees,0
scared,0
ashes,0
establishment,0
momentary,0
churches,0
rulest,0
slowest,0
transformer,0
unassailable,0
interest,0
dyer,0
impatiently,0
pouring,0
indulge,0
unbecome,0
experienced,0
ride,0
protecting,0
indiscreet,0
ananda,0
falleth,0
completes,0
feelingness,0
guiding,0
cure,0
range,0
fir,0
navel,1
leaving,0
shameful,0
establish,0
charging,0
flattering,3
activities,0
justified,0
bias,0
similarly,0
overcometh,0
mankind,0
availeth,1
arrows,1
perpetual,0
lighten,0
pick,1
death,19
impudent,1
labourers,0
miraculously,0
destroyed,4
shouldst,2
temporal,0
breasts,2
trustworthy,0
exclude,0
striving,0
socalled,0
discrimination,0
channels,0
contrary,0
dispensed,0
breaking,0
thorns,2
borroweth,0
worshippers,0
frighten,0
unsalty,0
inhibiting,0
praiseworthy,0
liar,1
drifted,0
gluttons,1
field,4
healthful,0
sem,0
chose,0
reached,0
unravel,0
warrior,0
goes,0
seem,0
restlessness,0
movements,0
commenced,0
seemeth,4
rebirth,0
pretend,1
lizard,1
indescribable,0
exclusive,0
drunk,0
sell,2
lightnings,0
paradise,0
mine,3
lamb,1
feeds,0
dealeth,0
beginningless,0
boards,0
contrivances,0
associate,0
separated,0
stripes,2
employ,0
forwards,1
breaths,0
punishment,0
solomon,4
imagined,0
imprison,0
reborn,0
habits,0
vow,0
reprobate,0
mingles,0
lotibid,0
ropes,1
plenty,0
pearl,1
triumpheth,0
requite,0
whetted,0
evaluated,0
supplements,0
aspect,0
fashion,0
wrote,0
judges,0
difficulties,0
myriad,0
clingingaggregates,0
numbered,0
ripples,0
wait,7
manifestations,0
glutted,1
abyss,0
scan,0
executing,0
dislike,0
obedient,2
fervour,0
awakened,0
companionship,0
poise,0
marvellously,0
delivered,6
uphill,0
warmed,0
going,1
implements,0
fretful,0
slothfulness,1
veil,0
countenance,5
labourer,0
fermentations,0
continuing,0
written,0
allwisdom,0
deserve,0
offering,0
commandments,6
selfexpression,0
impersonal,0
bowed,0
leadeth,2
hailstones,0
musical,0
commanded,0
counsellor,0
husbandry,0
delusions,0
endeavoureth,0
bottom,0
laments,0
deceitfully,4
enlarge,0
varied,0
pungent,0
increased,0
avowedly,0
plague,0
contempt,1
meetest,0
actually,0
longest,0
gymnastics,0
besought,0
mind,15
declareth,0
working,0
causing,0
festivals,0
peoples,0
sieve,0
positive,0
uma,0
principle,0
training,0
shraddha,0
break,1
beyond,1
nonessential,0
sojournment,0
sir,0
morass,0
consumeth,1
orpiment,0
magicians,0
duration,0
infallibly,0
dhammadinna,0
compared,3
patriarchs,0
receivers,1
smiled,0
lowness,0
conversation,0
gems,0
desirable,0
miracles,0
wiser,5
levitation,0
willeth,2
originator,0
us,9
competition,0
evenly,0
tender,1
accurate,0
touches,0
as,0
signification,1
literally,0
exceeding,0
seemly,1
natures,0
physically,0
blesseth,2
subtle,0
rash,0
unwillingly,0
arguments,0
religions,0
manhood,0
riseth,0
suggesting,0
reverence,0
unfabricated,0
rabsaces,0
pressed,1
afford,0
feels,0
sticks,0
facts,0
restoring,0
fly,2
jeremias,0
astonishment,0
emerson,0
salty,0
example,1
unsurpassed,0
sesame,0
pleura,0
entrails,0
ordinary,0
footmen,0
earsphere,0
concussion,0
universe,0
eagerly,0
thanksgiving,0
foremost,0
majestic,0
time,7
thoroughbreds,0
wholehearted,0
binder,0
sympathy,0
pineal,0
fullness,0
expressed,0
dressed,0
hideth,5
approved,0
crossing,0
kill,3
changed,0
earthy,0
entanglement,0
lieth,3
geese,0
flaming,0
fever,0
represented,0
inhabited,0
soundless,0
vexation,0
illuminated,0
screen,0
penetrating,0
permutations,0
hopeless,0
replies,0
originating,0
author,0
scribe,0
liberate,0
preoccupied,0
skilled,0
required,0
wrangle,0
agelong,0
protect,2
bodysphere,0
snout,1
ruins,0
thig,0
profane,0
internal,0
teeth,3
virginity,0
approach,0
whatever,0
jealous,0
next,1
earnestness,0
loves,0
custom,0
elegant,0
leadest,0
worldmind,0
boasters,0
gulf,0
abandoned,0
nosecontact,0
wakeful,0
habitation,0
sustenance,0
clumsy,0
published,0
covert,0
elbow,0
rational,0
remembering,0
rules,0
bare,0
reconciles,0
wrapped,0
fresh,0
smeared,0
storeys,0
grudge,0
feudal,0
din,0
allseeing,0
logos,0
pretendeth,0
dumb,1
moral,0
furnish,0
talebearer,2
occasions,0
young,6
wornout,0
gloomy,0
ignominy,1
assyrians,0
haste,7
useth,0
fountain,6
turn,8
verbal,0
rod,9
moods,0
done,7
orator,0
invite,1
confidently,2
hay,1
resort,0
violence,3
ransom,1
hissing,0
aspirations,0
discern,0
pursuing,1
operations,0
lengthened,0
sorts,0
sole,0
feeble,1
oer,0
excel,0
insect,0
beset,0
eaten,2
drunkenness,1
favourable,0
opposed,0
al,0
down,0
traveller,1
fifth,0
laying,0
delay,0
removal,0
disease,0
discourse,0
shortly,0
please,4
completed,0
leaning,0
worms,0
parent,0
knowledgeable,0
sought,1
progress,0
arisen,0
tribute,1
liver,1
dress,0
private,0
wells,0
choke,0
overlook,0
semitic,0
fame,0
studied,0
lead,3
healing,0
bellys,0
liveth,0
key,0
intellectual,0
left,4
race,0
tyrant,0
jerk,0
storehouses,0
fixing,0
fabrications,0
province,0
keepers,0
disputes,0
remembereth,0
transformed,0
quiet,1
concomitants,0
based,0
mistake,0
admired,0
jhana,0
designed,0
foldeth,0
extrication,0
thwart,0
agingaging,0
satisfy,1
repenting,0
possible,0
cast,6
forlorn,0
letting,0
ignores,0
fuller,0
temptations,0
correlative,0
wash,0
chambers,1
runneth,2
acquit,0
finding,0
silversmiths,0
group,0
inspireth,0
cautious,1
foetus,0
living,0
shall,389
event,0
perversion,0
burneth,0
sad,3
rapid,0
attemper,0
knotted,0
obvious,0
conquer,0
carries,0
occurred,0
bone,0
treacherous,0
stretched,2
trusteth,8
influences,0
sandy,0
cease,5
gains,0
declaration,0
sinking,0
receiveth,2
tormented,0
pits,1
hydrogen,0
closing,0
remitted,0
regarding,0
hunting,0
restrained,0
downfall,3
girded,2
apt,0
flame,0
elect,0
lovable,0
senses,0
longing,0
wailing,0
seeing,3
thyself,6
wets,0
gravity,0
helpless,0
persistence,0
justices,0
ignorance,0
sheep,0
gratification,0
talkative,1
storms,0
infatuation,0
potential,0
flood,0
tithes,0
firesacrifices,0
prediction,0
redemption,0
phlegm,0
iron,2
celibate,0
belonging,0
murdering,0
ears,4
shaken,0
existence,0
pulleth,0
marries,0
rejected,0
excels,0
karma,0
nurse,0
lucid,0
hundredfold,0
wrong,1
personalities,0
classes,0
wheat,0
regardeth,2
directions,0
minutes,0
share,0
amid,0
pulled,0
eyesalve,0
denial,0
laborious,0
solidest,0
picked,0
unconquerable,0
enticeth,0
adulterers,0
discoveries,0
keenly,0
vishnu,0
permits,0
selfhood,0
husked,0
persons,1
withhold,2
cherished,1
evil,54
springwater,0
prudent,9
indra,0
putteth,1
conceive,0
principles,0
heed,0
obscurity,1
impetus,0
awake,1
envious,1
articulation,0
continence,0
multiplication,0
proud,6
perfumes,1
regulation,0
dropping,3
grieves,0
import,0
stored,0
cainibid,0
clingingaggregate,0
deemed,0
entering,0
fixed,1
meekness,0
judged,0
taken,9
tried,5
shortened,1
dwells,0
murderous,0
spreadeth,1
forces,0
spleen,0
synthesis,0
traces,0
parables,2
robbed,1
benefited,0
momentum,0
mollifying,0
fault,2
hate,10
favour,2
undefined,0
maketh,15
portrait,0
tigris,0
unveil,0
subdue,0
hard,1
refraineth,1
con,0
station,0
suffer,3
fervent,0
prototypes,0
passional,0
analogies,0
compliance,0
became,0
scars,0
immoderate,1
eye,4
comes,0
fettered,0
sodden,1
godly,0
memorial,0
appearing,0
contest,0
senseperception,0
vital,0
whip,1
worn,0
scarcely,0
naturepowers,0
dispute,0
chasten,0
perfectly,0
neglect,0
union,0
never,8
sadness,1
marry,0
stranger,10
lurks,0
infinitude,0
females,0
driveth,3
powers,0
unjustly,1
fearing,0
review,0
therefore,7
agitated,0
infinity,0
roses,0
iv,0
continual,1
killeth,0
outcome,0
desolate,0
includes,0
vibrates,0
atmosphere,0
reaches,0
comforting,0
prize,0
weapon,0
carpenter,0
dexterity,0
contact,0
statues,0
offendeth,0
heaped,0
oxygenation,0
unskillful,0
attaches,0
wipe,1
absolute,0
poison,1
artist,0
foundations,1
reproachfully,0
ruleth,2
dust,0
letteth,1
recognized,0
physics,0
makest,0
misplaced,0
draws,0
vanishes,0
strife,4
acquired,0
burnt,1
strike,2
factor,0
dynamic,0
gets,0
keenness,0
initiated,0
calmly,0
invoke,0
salute,0
act,1
intimations,0
folly,20
gratifying,0
plougheth,0
acquisitions,0
relation,0
disgrace,2
returns,1
soon,0
roughly,1
eyelids,3
camest,0
supplies,0
expectation,5
coals,4
picking,0
wondereth,0
contribute,1
sovereign,0
smelling,0
ideas,0
ephraim,0
pestilent,1
favours,0
wasps,0
putting,1
worm,1
sensible,1
terms,0
governing,0
trammels,0
confident,1
catcheth,1
knowest,1
intuition,0
upon,27
final,0
ponder,0
refuseth,2
circle,0
upheld,0
leaf,1
feeling,0
hardest,0
care,0
bitings,0
locust,1
likely,0
unrealized,0
elation,0
gay,0
cursed,3
violently,1
forgot,0
resolution,0
gallery,0
inadequate,0
checks,0
fading,0
judgment,18
muscle,0
hearers,0
orderest,0
twosided,0
blade,0
jar,0
messengers,1
aloes,1
upwardlife,0
weights,3
glories,0
formname,0
totally,0
falls,1
alertness,0
admonishest,0
satiety,0
fetters,0
crows,0
views,0
supersensuous,0
hardeneth,1
slave,2
tunes,0
boldness,0
cleansing,0
lover,0
ascent,0
ashamed,0
welltrained,0
sentenced,0
symbolized,0
cometh,4
moses,0
extensively,0
atomic,0
distract,0
governments,2
come,23
singing,0
instruments,0
individuals,0
midst,9
unknowledgeable,0
moment,0
boasteth,2
health,6
divining,0
worthless,0
reckoner,0
poised,1
departing,0
eyesphere,0
drop,0
observes,0
weed,0
glamour,0
peaceable,2
ephod,0
amount,0
tongue,22
indicates,0
terrible,0
fortitude,0
slight,0
away,29
result,0
singeth,1
pride,5
delicacies,1
